id,account_name,facebook_id,twitter_id,instagram_id,youtube_id
a-63bb9c6a509c11eb9aea8c8590014502,Meji Anorma,1.69362E+15,,3000833809,UCJ1Ll7HQUtcfZHEIQ83EAEg
a-63bb9fda509c11eb9aea8c8590014502,Naefit,5.04902E+14,,187172211,UClrYuzsxFYhYhumQHeiJdFQ
a-63bba354509c11eb9aea8c8590014502,Nitcha Mint,,,21446278,UCxWrRMO21O7nVCDdNLWnZsA
a-63bba6c4509c11eb9aea8c8590014502,NosickHandup ใครไม่ป่วยยกมือขึ้น,,,,UCV_-c6fQFxwQGCsB4_BJrOg
a-63bbaa2a509c11eb9aea8c8590014502,Oily's Story,5.44463E+14,,25911120,
a-63bbada4509c11eb9aea8c8590014502,PXP Training,8.31079E+14,,,
a-63bbb196509c11eb9aea8c8590014502,Palouis เฮลตี้สายชิล HealthyChill,1.4314E+15,,11281492,UC_dqJkA0UzyEmdenZu_nHJw
a-63bbb524509c11eb9aea8c8590014502,Pang HealthyRoutine,1.19679E+14,,,UCLmHb4PQzc0Z0M5kizzd1lA
a-63bbb8a8509c11eb9aea8c8590014502,Run Better,1.77456E+15,,,UCwb3962L7IVwwizM__PtupQ
a-63bbbd6c509c11eb9aea8c8590014502,Runner's journey,1.14756E+15,,3715440,UCRGOA-U9KS0pIMHdwaPto-Q
a-63bbc492509c11eb9aea8c8590014502,Runner-Blogger,3.73397E+14,1.12088E+18,315865998,
a-63bbc8ac509c11eb9aea8c8590014502,Running Insider,2.52081E+14,,8119617709,
a-63bbcc80509c11eb9aea8c8590014502,Running thailand events,1.84314E+15,,,
a-63bbd05e509c11eb9aea8c8590014502,Salaryman Cycling,3.0506E+14,,7628614769,
a-63bbd40a509c11eb9aea8c8590014502,Sam's Story,1.72474E+15,,,
a-63bbd798509c11eb9aea8c8590014502,Sanook Health,9.32766E+14,,,
a-63bbdba8509c11eb9aea8c8590014502,Stream Trail Thailand,2.05498E+14,,1903900264,
a-63bbdf22509c11eb9aea8c8590014502,Thai Jogging Magazine,1.06889E+14,,,
a-63bbe2a6509c11eb9aea8c8590014502,ThaiRun ฮับความสุขนักวิ่ง,1.65883E+15,,3248758965,
a-63bbe620509c11eb9aea8c8590014502,Thidakarn,8.93514E+14,21544917,20218694,UC4jzzl-4uJrx5IRoppqYPqw
a-63bbe99a509c11eb9aea8c8590014502,Tollmahawk,1.71705E+15,,1563655,
a-63bbedf0509c11eb9aea8c8590014502,TooM Style,2.11841E+15,,,UCMWZKixqfrTK6AwWn5aS1Rg
a-63bbf76e509c11eb9aea8c8590014502,Train Hard Look Hot by Nattie,7.43848E+14,,4903991,UCLL4xU7EufjTQ8UPgkTinzg
a-63bbfd90509c11eb9aea8c8590014502,WellnessIdol,1.05532E+14,,,
a-63bc0182509c11eb9aea8c8590014502,Yoga with Jib,1.5317E+14,814581218,362304704,UCNIuhjYPXH76jai92TRpsJQ
a-63bc0524509c11eb9aea8c8590014502,cherry_missfitness,,,266520376,
a-63bc08b2509c11eb9aea8c8590014502,dadearrrr,,,5157169,
a-63bc0c36509c11eb9aea8c8590014502,dalyn.diet,2.53475E+15,,38662957,UCdWwEZ8hU3DGTgcGVmYXSZg
a-63bc0fb0509c11eb9aea8c8590014502,forcejun,2.14679E+14,,55516874,UCQZfJ9wKd9O4z_GK6WShx1A
a-63bc132a509c11eb9aea8c8590014502,huakhai hunk,1.74052E+15,,9092467,UC4xjNIGt08wAVpdI4ksZnsQ
a-63bc169a509c11eb9aea8c8590014502,love fitt,3.01639E+14,1034232962,419220632,UCOTW3AH3fspAn0e6jTcYp7g
a-63bc1a14509c11eb9aea8c8590014502,plaifana,,,45318940,
a-63bc1d8e509c11eb9aea8c8590014502,platforfit.com,7.36203E+14,,,UCV3Dy5PgVKkQwiV5RCdRX2A
a-63bc22ca509c11eb9aea8c8590014502,ppfitlife,2.0148E+15,,3433548423,
a-63bc2a7c509c11eb9aea8c8590014502,tucktanhealthy,,,1117277539,
a-63bc317a509c11eb9aea8c8590014502,กรุงเทพฯ เมืองจักรยาน,2.15331E+14,,,
a-63bc6078509c11eb9aea8c8590014502,กินอยู่ดีโดยหมอนัด,3.35286E+14,,,UCrtpp33LX6z2y3wTxf8J0Mw
a-63bc6640509c11eb9aea8c8590014502,คนท้อง ก็ต้องสวย by หมอนุ่น,7.88444E+14,,,UCJ-Fsa7Gmy4WJcxPNPI96HQ
a-63bc6d16509c11eb9aea8c8590014502,ความรู้สนุก ๆ แบบหมอแมว,3.98913E+14,,,
a-63bc7324509c11eb9aea8c8590014502,คุณหมอสตอรี่,1.8618E+15,,,UCN1OsZZx6GfiYC9O3FVgfag
a-63bc7c7a509c11eb9aea8c8590014502,คุยเบาหวานกับหมออาหาร,1.04755E+14,,,
a-63bc826a509c11eb9aea8c8590014502,คุยเรื่องสมอง By หมอนุ่ม,1.00645E+14,,,
a-63bc8620509c11eb9aea8c8590014502,จับแฟนฟิตหุ่น,5.79738E+14,,,
a-63bc89ae509c11eb9aea8c8590014502,ชะนีมีกล้าม,1.48239E+15,,,UCTzzSwltdis--GZNFZF9jjQ
a-63bc8d28509c11eb9aea8c8590014502,ชีวิตติดเหล็ก ผอมชัวร์,1.04374E+14,,19318302,
a-63bc9098509c11eb9aea8c8590014502,ชุุมชนคนสร้างซิกแพ็ค sixpackclub.net,1.56335E+15,,2988916193,UC6lzzvFOtg2H6q6AaDvm1Hg
a-63bc9868509c11eb9aea8c8590014502,นักปั่นอุลตร้าแมน,7.51623E+14,,,UCXVWkYqtJfzRT9wasia7BlQ
a-63bc9ce6509c11eb9aea8c8590014502,นักวิ่ง สมัครเล่น,1.82776E+14,,,
a-63bca1f0509c11eb9aea8c8590014502,นักวิ่งกากๆ,5.69142E+14,,,
a-63bca704509c11eb9aea8c8590014502,นิตยสารชีวจิต,1.80119E+14,9.23773E+17,553272303,UCFlXH-uGAxKKfKbzRNW5yaA
a-63bcaa88509c11eb9aea8c8590014502,บันทึกสองเท้า,3.08436E+14,,,
a-63bcae02509c11eb9aea8c8590014502,ปั่นแค่ไหว,1.43692E+15,7.38364E+17,1986323575,UCZxC3cIomYY3wMNo4el65rA
a-63bcb172509c11eb9aea8c8590014502,ปั่นไปเรื่อย,1.3768E+14,,,UC93EgAzhvBJ3Lfe4ypoOvFQ
a-63bcb4ec509c11eb9aea8c8590014502,ปั้นหุ่นแซ๊บอายุ30+,2.17288E+14,,,UCc1ao8a5DiarjOn8SZcqPTQ
a-63bcb852509c11eb9aea8c8590014502,ผู้หญิงฟิตกล้ามหุ่นดี,1.54871E+15,,,
a-63bcbbc2509c11eb9aea8c8590014502,ฟิตกับบีม - Fit with Coach / Trainer Beam,1.6535E+15,,,UCzvZgqINk6fXuMq4HAKbgZg
a-63bcbf46509c11eb9aea8c8590014502,รองเท้าสองคู่,9.18587E+14,,,
a-63bcc2b6509c11eb9aea8c8590014502,รักคนปั่น,4.19305E+14,,,
a-63bcc626509c11eb9aea8c8590014502,ลดพุง ลดโรค,2.17263E+14,,,
a-63bcc9a0509c11eb9aea8c8590014502,ลดเค็ม ลดโรค,1.80211E+14,,,
a-63bccd10509c11eb9aea8c8590014502,ลืมป่วย,1.8343E+15,,,
a-63bcd08a509c11eb9aea8c8590014502,วิ่งทั่วไทยไปทุกภาค,1.20193E+14,,6824184454,
a-63bcd404509c11eb9aea8c8590014502,วิ่งสร้างภาพ,9.40336E+14,,,
a-63bcd774509c11eb9aea8c8590014502,วิ่งแถวบ้าน : runfronthome,1.61555E+15,,9022853332,
a-63bcdaee509c11eb9aea8c8590014502,วิ่งแล้ววิ่งเล่า,8.28222E+14,,,
a-63bcde5e509c11eb9aea8c8590014502,วิ่งไหนกัน ปั่นไหนดี,7.38218E+14,,,UCjkZUbLyeZVozC0AJJmCJeg
a-63bce1ce509c11eb9aea8c8590014502,วิ่งไหนดี : Wingnaidee,2.35394E+14,3195249660,1561372922,
a-63bce548509c11eb9aea8c8590014502,สปอรตเกิร์ล by Thipwalee,5.77136E+14,,42018232,
a-63bce8d6509c11eb9aea8c8590014502,สาระสุขภาพยาน่ารู้โดยเภสัชกรอุทัย,2.16849E+14,,,
a-63bcec3c509c11eb9aea8c8590014502,หมอดาราวดี มีเรื่องเล่า,1.11475E+14,,,UCzM8INSc71r2pfAnS9sN41w
a-63bcefb6509c11eb9aea8c8590014502,หมอปอ SugarFreedom,2.20196E+15,,,UCfYOrHF4ug8EKONr0qhdWfA
a-63bcf326509c11eb9aea8c8590014502,หมอหมี เม้าท์มอย,3.04961E+14,,,UChPk1I1rftjBI22sTxRkdsA
a-63bcf696509c11eb9aea8c8590014502,หมออุ๋ม - แพทย์เฉพาะทางผิวหนัง,7.23719E+14,,,
a-63bcf9fc509c11eb9aea8c8590014502,หมอเวร,1.14518E+14,,,
a-63bcfd62509c11eb9aea8c8590014502,หมอแล็บแพนด้า,1.63629E+14,,16041308,
a-63bd00d2509c11eb9aea8c8590014502,หมูที่แข็งแรง by พัด,2.54513E+14,,,
a-63bd0442509c11eb9aea8c8590014502,อยู่กับยา - Live with Drug,1.86892E+15,,,
a-63bd07a8509c11eb9aea8c8590014502,อรัณ ไตรตานนท์ โต๊ะทำงาน,2.66174E+14,,,
a-63bd0b22509c11eb9aea8c8590014502,ออกไปวิ่ง,3.89968E+14,,,
a-63bd0e92509c11eb9aea8c8590014502,อาจารย์ Gundam สอนฟิต จิต ใจ กาย,9.09151E+14,,,UCNetA6Gwj9bXaMJGZcNaRmg
a-63bd12a2509c11eb9aea8c8590014502,เกเรรักสุขภาพ by หมอจ๋า,3.64018E+14,,,UCp2Vh66_SzYoB5wHmeS-9WA
a-63bd163a509c11eb9aea8c8590014502,เราจะผอมไปด้วยกัน by Pitcha,1.03935E+15,,,
a-63bd19dc509c11eb9aea8c8590014502,เรื่องวิ่งเรื่องกล้วย,4.34184E+14,,,
a-63bd1f5e509c11eb9aea8c8590014502,แฟนนักวิ่ง,6.05741E+14,,3174809698,
a-63bd230a509c11eb9aea8c8590014502,แหมทำเป็นฟิต,1.40711E+15,107914882,5964681616,UCkyIcAY8kJhppM0-fAwF_PA
a-63bd2b20509c11eb9aea8c8590014502,ใกล้มิตรชิดหมอ,1.38161E+14,,,
a-63bd2fda509c11eb9aea8c8590014502,ใกล้หมอจิ๋ม,1.19624E+14,,,
a-63bd33e0509c11eb9aea8c8590014502,ใกล้หมอฟัน,2.65464E+14,,38784531131,UCp7Tqn7hoMlGY3MblPQ-ApA
a-63bd37be509c11eb9aea8c8590014502,ไปวิ่ง,1.77761E+15,1.32381E+18,9156614499,
a-63bd3bec509c11eb9aea8c8590014502,ไม่คิดว่าผมจะรักการวิ่งขนาดนี้,7.46159E+14,,2985855850,
a-63bd3f8e509c11eb9aea8c8590014502,ไม่ง้อยา by หมอบุรินทร์,1.11224E+14,,,
a-63bd4326509c11eb9aea8c8590014502,วิ่งกันนะ,1.74997E+15,,,
a-63bd46be509c11eb9aea8c8590014502,วายรัน วิ่งถ่ายภาพ,2.00436E+15,,,
a-63bd4a4c509c11eb9aea8c8590014502,Doctor Runner - วิ่งดิหมอ,2.8574E+14,,,
a-63bd4f06509c11eb9aea8c8590014502,I'm Rider,3.78E+14,,,
a-63bd52e4509c11eb9aea8c8590014502,Add Money,,,,
a-63bd56c2509c11eb9aea8c8590014502,อ่านงบการเงินไม่ยาก,,,,
a-63bd5aa0509c11eb9aea8c8590014502,รู้ทันหุ้น,,,,
a-63bd5e74509c11eb9aea8c8590014502,อ่านข่าวนอก - AKN,,,,
a-63bd6248509c11eb9aea8c8590014502,10000Li of Life,4.77196E+14,,,
a-63bd6842509c11eb9aea8c8590014502,5stepstoinvest,7.35769E+14,1.03729E+18,,
a-63bd745e509c11eb9aea8c8590014502,A-Academy,2.85244E+14,145869337,,UC27Play_-cIrhLkIgnA1K2A
a-63bd7d46509c11eb9aea8c8590014502,AKN Blog,1.13251E+15,,,
a-63bd87be509c11eb9aea8c8590014502,Antonio Attorney ที่ปรึกษาด้านสินเชื่อ และการเงิน,,,,UCcADQXY_tZ4vHBfWCK0lTSw
a-63bd9eb6509c11eb9aea8c8590014502,BEAR TRADER,,,,UCnLY_114Cqy34pZoRq-l0kw
a-63bda4b0509c11eb9aea8c8590014502,BPs Trading Diary,3.23604E+14,,,
a-63bda9ba509c11eb9aea8c8590014502,Bcare Fanclub,1.44442E+15,,,
a-63bdb64e509c11eb9aea8c8590014502,Beer Vanon,1.69812E+15,,,
a-63bdc300509c11eb9aea8c8590014502,Big Money,3.47677E+14,,,
a-63bdcaee509c11eb9aea8c8590014502,BigmoveClub.News,1.7621E+15,,,UCAz0GZGBVi6btZ6HrZ83ZuQ
a-63bdcee0509c11eb9aea8c8590014502,Billionaire Mindset - แนวคิดพันล้าน,3.31394E+14,,,
a-63bdd296509c11eb9aea8c8590014502,Blackbox4.0 by Mei,7.36023E+14,,,UC4KjoNiJOzP80Sa-FdNw2Sw
a-63bdd62e509c11eb9aea8c8590014502,Blue O'Clock,8.37149E+14,,,UCL-1umYwzd94I2s7S_cyUZw
a-63bdd9b2509c11eb9aea8c8590014502,BottomLiner - บทสรุปการลงทุน,1.36643E+15,,,UCK_jhHVo2dDPAeqpbB-uwng
a-63bdddf4509c11eb9aea8c8590014502,Brotherhood Trader,3.15137E+14,7.44863E+17,5420001920,
a-63bde222509c11eb9aea8c8590014502,Buffettcode,1.10511E+15,,,
a-63bde5a6509c11eb9aea8c8590014502,Chulawealth,2.26643E+15,,,
a-63bde920509c11eb9aea8c8590014502,Civil Trader,3.18384E+14,,,
a-63bdec9a509c11eb9aea8c8590014502,Club VI,2.01022E+14,,,
a-63bdf00a509c11eb9aea8c8590014502,CrisisMan,2.38328E+14,,,
a-63bdf370509c11eb9aea8c8590014502,DaddyTrader,3.61747E+14,,,
a-63bdf6ea509c11eb9aea8c8590014502,DayTrade VI Penny Stock,9.50752E+14,,,
a-63bdfa64509c11eb9aea8c8590014502,Deepscope,3.58061E+14,,,
a-63bdfdde509c11eb9aea8c8590014502,Digital Advisors นักวางแผนการเงินดิจิทัล,1.0717E+14,,,UCYebcNkfYW1bDS-7oN0pRFA
a-63be0158509c11eb9aea8c8590014502,Ezfin การเงินต้องวางแผน,1.0698E+15,,,
a-63be04d2509c11eb9aea8c8590014502,FINNOMENA,1.56092E+14,3705220034,6356380604,UC_EgP5CYTAwJwU2wbnfN37w
a-63be084c509c11eb9aea8c8590014502,FINSTREET,2.90851E+14,9.17293E+17,8118153936,UCJ3U26xB1HcX9VDAezkXQ-w
a-63be0bbc509c11eb9aea8c8590014502,Fin in Blog,4.47107E+14,,,
a-63be0f40509c11eb9aea8c8590014502,FinSpace,3.43381E+14,1.13323E+18,14060705388,UCT1-drZyFsqEDra1sIQNR9g
a-63be12ba509c11eb9aea8c8590014502,Financial Times by Mongkol,7.24008E+14,,,
a-63be1634509c11eb9aea8c8590014502,Financial สบาย สบาย,2.43998E+14,,,
a-63be19a4509c11eb9aea8c8590014502,Finfam วางแผนการเงินด้วยชีวิต,1.14457E+14,,,
a-63be1d28509c11eb9aea8c8590014502,Finfit เรื่องเล่า อ่านเล่น เห็นเงินล้าน,1.80137E+15,,,
a-63be20a2509c11eb9aea8c8590014502,Forex Risk Way,3.80568E+14,,,
a-63be241c509c11eb9aea8c8590014502,Friendnancial - การเงินภาษาเพื่อน,3.80816E+14,1.29275E+18,15794207648,
a-63be2994509c11eb9aea8c8590014502,FundTalk,1.95235E+11,,,
a-63be2d04509c11eb9aea8c8590014502,Good Money - คุยเรื่องเงินให้เป็นเรื่องง่าย,2.36595E+15,,,
a-63be307e509c11eb9aea8c8590014502,"GraphTechnic by อ.กบ ธนกร คุ้มรำไพ CMT,CFTe",7.1058E+14,,,
a-63be33ee509c11eb9aea8c8590014502,Hook Money,1.00782E+14,,,
a-63be3768509c11eb9aea8c8590014502,"HoonCenter - ""หุ้นเซ็นเตอร์"" ความรู้คู่การลงทุน",4.52844E+14,,,
a-63be3ad8509c11eb9aea8c8590014502,Humble Trader Diary,1.97735E+15,,,
a-63be3e52509c11eb9aea8c8590014502,INVESTING.in.th x Fidelity,2.28826E+14,,,
a-63be41b8509c11eb9aea8c8590014502,Indy Investor Forum,2.31999E+14,,,
a-63be4528509c11eb9aea8c8590014502,InvestDiary แบ่งปันความรู้การลงทุน,8.1925E+14,,,
a-63be4a0a509c11eb9aea8c8590014502,Investidea.in.th,7.25232E+14,,,
a-63be4e24509c11eb9aea8c8590014502,JP. trader,6.14786E+14,,30661671248,
a-63be5194509c11eb9aea8c8590014502,KFSDIV กองทุนกรุงศรีหุ้นปันผล,6.29257E+14,,,
a-63be581a509c11eb9aea8c8590014502,Kevin's Index,3.84538E+14,,,
a-63be5c48509c11eb9aea8c8590014502,Kim Property Live,,,,UCoUTEqb6IFuhXBRDtWAMang
a-63be6008509c11eb9aea8c8590014502,Kittitat Wasati,,,,UCxW5iaN0cVqs87th256twsw
a-63be63a0509c11eb9aea8c8590014502,Kohtidhoon,1.71701E+15,,,
a-63be672e509c11eb9aea8c8590014502,KwinKon การเงิน,1.04216E+14,,,
a-63be6ab2509c11eb9aea8c8590014502,Lab หุ้น,1.41907E+15,,,
a-63be6e36509c11eb9aea8c8590014502,Ltf/rmf promotion และกองทุนรวมอื่นๆ,2.29743E+14,,,
a-63be71a6509c11eb9aea8c8590014502,Lumpsum,3.78573E+14,,,
a-63be7520509c11eb9aea8c8590014502,MONEY MANEE by aor,1.71181E+15,,,
a-63be7890509c11eb9aea8c8590014502,MONEYLAND,2.11285E+14,,,
a-63be7c00509c11eb9aea8c8590014502,MacroView,1.12992E+14,,,
a-63be7f70509c11eb9aea8c8590014502,Mao-Investor,1.3896E+14,,,UCx1X-dE6BbCSGJ3IRQ8jqmg
a-63be82e0509c11eb9aea8c8590014502,Meawbin Investor,4.66438E+14,,,
a-63be8646509c11eb9aea8c8590014502,Millionaire College: รวยหุ้นง่ายๆสไตล์อาจารย์เจ,7.69058E+14,,,
a-63be89c0509c11eb9aea8c8590014502,MisterBan,2.45811E+14,1.04305E+18,,UCb1tCp5TsE-pXb4uynyFEuQ
a-63be8d3a509c11eb9aea8c8590014502,Momentum investor,9.75142E+14,,,UCym-i3AtgbM6pvuglDlNRxA
a-63be90a0509c11eb9aea8c8590014502,Money Better,,,,UCl5RXgfhtTyRMbXEWpZFBmg
a-63be9410509c11eb9aea8c8590014502,Money Buffalo,7.63239E+14,9.85229E+17,7507784035,UCL39ePYu3HL1Bkld_Mzew_Q
a-63be9780509c11eb9aea8c8590014502,Money Growths.,1.1158E+14,1.26816E+18,,
a-63be9af0509c11eb9aea8c8590014502,Money Plus by Yuthana,3.83002E+14,,,
a-63be9e60509c11eb9aea8c8590014502,Money Talk,1.54646E+14,,,
a-63bea1c6509c11eb9aea8c8590014502,Money maker - สร้างเงินให้มนุษย์เงินเดือน,,,,UC1EM6Ey05GKq3-CutyVVHRQ
a-63bea5fe509c11eb9aea8c8590014502,Moomint survivortrade,3.10724E+14,,,
a-63beacb6509c11eb9aea8c8590014502,Morningstar Thailand,1.87555E+11,,,
a-63beb31e509c11eb9aea8c8590014502,Mr.BetaKits,1.70741E+15,,,
a-63beb742509c11eb9aea8c8590014502,Mr.LikeStock อ่านงบการเงิน หุ้น การลงทุน,3.41721E+14,,,
a-63bebd5a509c11eb9aea8c8590014502,MudleyGroup,1.26836E+14,52712721,9122657988,UC2Be4P_hCZ4bJphaKXnFWZw
a-63bec34a509c11eb9aea8c8590014502,NEETTO V.2,,,,UCiyddtbEDPPpfS6BlwmPESQ
a-63bec71e509c11eb9aea8c8590014502,NamFinance,4.91489E+14,1.15261E+18,4979085232,
a-63becae8509c11eb9aea8c8590014502,Narikaa money,2.44753E+15,,,UC-2PvCjARBOTjuHgEmtm-6A
a-63becf16509c11eb9aea8c8590014502,Noon แหล่งความรู้เรื่องประกันและการเงิน,1.02042E+14,,,
a-63bed2ea509c11eb9aea8c8590014502,Noppon Pongsiri,,,,UCHfJliVzpsMRf2BSd2bkllA
a-63bedb3c509c11eb9aea8c8590014502,OutOfMyMind on Value Investment,4.50652E+14,,,
a-63bee12c509c11eb9aea8c8590014502,PK's Trading Diary,1.48588E+15,,,
a-63bee80c509c11eb9aea8c8590014502,Paul Pattarapon พอล ภัทรพล,1.69746E+14,,271251147,
a-63beed20509c11eb9aea8c8590014502,Pawawit Stock Comment,3.27342E+11,,,
a-63bef0fe509c11eb9aea8c8590014502,Peakky Money - เด็กการเงิน,1.07788E+14,,,
a-63bef4c8509c11eb9aea8c8590014502,Pichai Chawla,1.58901E+15,,,UCMlSIIs2YHEFYrGkRW2TTzg
a-63bef87e509c11eb9aea8c8590014502,Pirate Trader,1.00354E+14,,,
a-63bf0058509c11eb9aea8c8590014502,PlanTastic,5.58255E+14,,,
a-63bf063e509c11eb9aea8c8590014502,Poh Trader's Way โลกในมุมมองของนักเก็งกำไร,2.94626E+14,,,UCGLKGs5h397k_x1cPFvb8Cw
a-63bf0a4e509c11eb9aea8c8590014502,Pragasit Thitaram Investor,5.02874E+14,,,
a-63bf0e18509c11eb9aea8c8590014502,Salary Investor,3.15226E+14,,1387515786,UCg3vU066tFUPM0rY71z6Bew
a-63bf11d8509c11eb9aea8c8590014502,Sanook Money,3.33136E+14,,,
a-63bf1584509c11eb9aea8c8590014502,Set50indexfuture,1.56324E+14,,,
a-63bf1930509c11eb9aea8c8590014502,Sherstock Holmes,1.80055E+15,1.0636E+18,,
a-63bf1cdc509c11eb9aea8c8590014502,Shopkrabb,1.28718E+15,,,UCD0POz62fEHmtb4pGy0eIKA
a-63bf2088509c11eb9aea8c8590014502,SiamQuant,3.01385E+14,3103753201,,UCk0CbeOkUE2P_zopmSZ27Ow
a-63bf2420509c11eb9aea8c8590014502,Sinthorn,1.92435E+11,64674441,6553650,
a-63bf27c2509c11eb9aea8c8590014502,Solo Investor,1.04624E+14,,,
a-63bf2b5a509c11eb9aea8c8590014502,Start-to-invest,2.06565E+14,87381325,,UCAhxE8q9wr8ZDaRL6IwjFBg
a-63bf2f06509c11eb9aea8c8590014502,Startyourway Official,7.09205E+14,,,
a-63bf329e509c11eb9aea8c8590014502,Stock Daily Journal,1.56691E+15,,,
a-63bf36e0509c11eb9aea8c8590014502,Stock Giant เทรดหุ้นนอกตำรา,2.08515E+14,,,
a-63bf3ab4509c11eb9aea8c8590014502,Stock JourNoey,2.26003E+14,,,
a-63bf3ee2509c11eb9aea8c8590014502,Stock Rookie,2.07329E+14,,,
a-63bf42ca509c11eb9aea8c8590014502,Stock Stories,1.1176E+14,,,
a-63bf4978509c11eb9aea8c8590014502,Stock T-Noi_ตี๋น้อย,4.87555E+14,,,
a-63bf50bc509c11eb9aea8c8590014502,Stock Vitamins - วิตามินหุ้น,1.80123E+15,,,
a-63bf576a509c11eb9aea8c8590014502,Stock-Strike,1.46079E+14,,,
a-63bf5df0509c11eb9aea8c8590014502,StockManday,1.28368E+14,,,
a-63bf64da509c11eb9aea8c8590014502,Stockdirection,4.85672E+14,,,
a-63bf6c28509c11eb9aea8c8590014502,Stocklittle.com ลงทุนหุ้น,1.14658E+14,,,
a-63bf715a509c11eb9aea8c8590014502,Super Trader Thailand,2.64694E+14,,,
a-63bf75f6509c11eb9aea8c8590014502,TFEX HMUZ,1.00446E+14,,,
a-63bf7a06509c11eb9aea8c8590014502,TFEX Traders,,,,UCZjpYmnEisjbgibWlp9tkew
a-63bf7df8509c11eb9aea8c8590014502,TFPA,1.44573E+14,,,
a-63bf81e0509c11eb9aea8c8590014502,THE MONEY COACH,2.68152E+14,387733846,,UCn5Y_KiTtgQWS3mibkbYJEA
a-63bf8686509c11eb9aea8c8590014502,TarKawin,,27900053,13439443,UCE4dmrqdwEbw1uvSqM7RvmQ
a-63bf8c80509c11eb9aea8c8590014502,TaxBugnoms,1.42036E+14,1.01616E+18,,UCee2I65PqjZbCwnX2jGha0g
a-63bf90d6509c11eb9aea8c8590014502,Tfex around the world V.2,1.02756E+14,,,
a-63bf96a8509c11eb9aea8c8590014502,Thai Mutualfund : ให้เงินทำงาน ผ่านกองทุนรวม,1.98141E+14,2616645470,1357706785,UCd_wvfXkUBLAJq5yMH-CpQw
a-63bf9bc6509c11eb9aea8c8590014502,Thaibma : สมาคมตลาดตราสารหนี้ไทย,1.40191E+14,110887711,,UCKcqNnyB2y9663tNtQk_Nyw
a-63bfa292509c11eb9aea8c8590014502,Thaifundstoday,1.35455E+14,,,
a-63bfa6de509c11eb9aea8c8590014502,Thailand Investment Forum,1.55722E+11,,,
a-63bfaa9e509c11eb9aea8c8590014502,Than Money Trick,3.90738E+14,,,UCytaWhxuBvEhqZYBAVwo2lA
a-63bfae40509c11eb9aea8c8590014502,The Bottom UP,6.79721E+14,,,
a-63bfb1c4509c11eb9aea8c8590014502,The Money Gym เทรนการเงินของคุณให้แข็งแรง,1.6531E+14,,,
a-63bfb548509c11eb9aea8c8590014502,The Stock Master,2.39925E+14,,,
a-63bfb99e509c11eb9aea8c8590014502,Themoneyglow,1.04438E+14,,,
a-63bfc4a2509c11eb9aea8c8590014502,Top of Living by Naiwaen Tammada,4.45296E+14,,,
a-63bfcb5a509c11eb9aea8c8590014502,Trader 4.0,5.1199E+14,,,
a-63bfd3f2509c11eb9aea8c8590014502,Trader Diary ของเค้าเอง จะตั้งชื่อเพจอะไรก็ได้,7.83558E+14,,,
a-63bfd956509c11eb9aea8c8590014502,Trader Group เค้าเอง ก็เค้าจะตั้งชื่อแบบนี้อ่ะ,2.22119E+14,,,
a-63bfddc0509c11eb9aea8c8590014502,Trading Battle,2.03407E+15,,,
a-63bfe23e509c11eb9aea8c8590014502,Trading Psychology จิตวิทยาการลงทุน,1.07485E+14,,,
a-63bfe72a509c11eb9aea8c8590014502,VI,1.14536E+14,,,
a-63bfef04509c11eb9aea8c8590014502,Wave Riders,1.7946E+14,,,
a-63bff300509c11eb9aea8c8590014502,Wealth Done,1.88179E+15,,,
a-63bff6ac509c11eb9aea8c8590014502,Wealth Masters - การเงินการลงทุน,1.44069E+15,,,
a-63bffa44509c11eb9aea8c8590014502,Wealth Me Up,1.39136E+15,,,
a-63bffdd2509c11eb9aea8c8590014502,WealthMagik - ลงทุนง่ายๆ แค่ปลายนิ้ว,2.04404E+14,256813461,2303531863,UCclBjPON_jYkEMIj_Jz6uYg
a-63c00638509c11eb9aea8c8590014502,Wealthy Thai,1.74742E+15,,,UCz929HvTSMKrU1fT8VmAs7Q
a-63c00c5a509c11eb9aea8c8590014502,Wizard Kid Trader,1.3703E+14,,,
a-63c0120e509c11eb9aea8c8590014502,Wizdom Trader,3.13544E+14,,,
a-63c017b8509c11eb9aea8c8590014502,"YSocial ที่สุดของสังคม ""มือใหม่เล่นหุ้น""",4.05627E+14,,,
a-63c01b6e509c11eb9aea8c8590014502,Your Wealth Come : ยินดีต้อนรับสู่จักรวาลการเงิน,2.44479E+14,1.1974E+18,,UCcSXH2AM81yerGBS4heex0A
a-63c01f06509c11eb9aea8c8590014502,Zyo Books,1.42794E+15,,,
a-63c0228a509c11eb9aea8c8590014502,aomMONEY,6.16175E+14,2336342095,,UCMSqDtg9OguV6preQEk0oMg
a-63c0260e509c11eb9aea8c8590014502,aommoney.school,2.44402E+14,,,
a-63c02988509c11eb9aea8c8590014502,billionairevalueinvestors,8.63579E+14,,,
a-63c02d02509c11eb9aea8c8590014502,drfinancethailand,8.2034E+14,,,
a-63c03072509c11eb9aea8c8590014502,efinanceThai,1.10325E+11,,,
a-63c033f6509c11eb9aea8c8590014502,iSalaryman Trader,2.1182E+14,,,
a-63c03766509c11eb9aea8c8590014502,iTAX Thailand,4.48752E+14,,,
a-63c03ae0509c11eb9aea8c8590014502,nuttaputch.com,2.4268E+14,,,
