ProvinceKey,ProvinceName,ProvinceNameEng,RegionKey,Region,RegionEng,ReasonForLoanKey,ReasonForLoan,ReasonForLoanEng,Year,FarmCulturePlantAnimalMainlyOwningLand,FarmCulturePlantAnimalMainlyRentingLand,FarmCultureFishingForestryHuntingAgri,EntrepreneursNonAgriBusiness,EmployeeTechnicianManager,EmployeeLabourInAgriForestryFishery,EmployeeLabourInLogisticTransportation,EmployeeClericalSalesServiceWorker,EmployeeWorkerProductionConstruction,EconomicallyInactive
58,แม่ฮ่องสอน          ,Mae Hong Son        ,1,กรุงเทพมหานคร,Bangkok Metropolis,106,  หนี้อื่น ๆ,  Others ,2558,,,,,,,,322.67,,
58,แม่ฮ่องสอน          ,Mae Hong Son        ,1,กรุงเทพมหานคร,Bangkok Metropolis,107,  หนี้ในระบบ, Formal sector,2558,6004,7985,1204,2445,6988,1587,1108,4125,1776,2362
58,แม่ฮ่องสอน          ,Mae Hong Son        ,1,กรุงเทพมหานคร,Bangkok Metropolis,108,  หนี้นอกระบบ, Formal sector,2558,,,53,234,,,,26,117,53
11,สมุทรปราการ         ,Samut Prakarn       ,5,ภาคใต้,Southern,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2556,0,0,956,25040,26384,0,1656,33882,60793,1706
11,สมุทรปราการ         ,Samut Prakarn       ,5,ภาคใต้,Southern,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2556,0,0,0,260242,346124,0,0,95942,83230,22433
11,สมุทรปราการ         ,Samut Prakarn       ,5,ภาคใต้,Southern,102,  ใช้ในการศึกษา,  Education,2556,0,0,0,0,0,0,0,471,55,0
11,สมุทรปราการ         ,Samut Prakarn       ,5,ภาคใต้,Southern,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2556,0,0,125366,101116,166974,0,12593,39246,37523,7189
11,สมุทรปราการ         ,Samut Prakarn       ,5,ภาคใต้,Southern,104,  ใช้ในการทำธุรกิจ,  Business,2556,0,0,0,106898,267,0,0,0,0,0
11,สมุทรปราการ         ,Samut Prakarn       ,5,ภาคใต้,Southern,105,  ใช้ในการทำเกษตร,  Farming,2556,0,0,0,0,0,0,0,0,229,0
11,สมุทรปราการ         ,Samut Prakarn       ,5,ภาคใต้,Southern,106,  หนี้อื่น ๆ,  Others ,2556,0,0,0,0,0,0,0,0,0,0
11,สมุทรปราการ         ,Samut Prakarn       ,5,ภาคใต้,Southern,107,  หนี้ในระบบ, Formal sector,2556,0,0,111934,468083,513365,0,12593,131901,119183,29622
11,สมุทรปราการ         ,Samut Prakarn       ,5,ภาคใต้,Southern,108,  หนี้นอกระบบ, Formal sector,2556,0,0,13432,173,0,0,0,3759,1854,0
65,พิษณุโลก            ,Phitsanulok         ,1,กรุงเทพมหานคร,Bangkok Metropolis,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2556,230069,280444,31488,318040,569589,131028,72136,186995,115130,97115
65,พิษณุโลก            ,Phitsanulok         ,1,กรุงเทพมหานคร,Bangkok Metropolis,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2556,38548,3364,0,84277,278992,0,6255,10524,23286,5329
65,พิษณุโลก            ,Phitsanulok         ,1,กรุงเทพมหานคร,Bangkok Metropolis,102,  ใช้ในการศึกษา,  Education,2556,0,2897,0,2226,15724,0,0,1912,6363,5952
65,พิษณุโลก            ,Phitsanulok         ,1,กรุงเทพมหานคร,Bangkok Metropolis,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2556,22693,53001,1370,53190,176019,110892,50397,149787,53326,29164
65,พิษณุโลก            ,Phitsanulok         ,1,กรุงเทพมหานคร,Bangkok Metropolis,104,  ใช้ในการทำธุรกิจ,  Business,2556,0,13777,12780,170762,63833,0,685,3723,1228,52966
65,พิษณุโลก            ,Phitsanulok         ,1,กรุงเทพมหานคร,Bangkok Metropolis,105,  ใช้ในการทำเกษตร,  Farming,2556,168828,207405,17338,7585,35020,20136,14799,16042,30927,4704
65,พิษณุโลก            ,Phitsanulok         ,1,กรุงเทพมหานคร,Bangkok Metropolis,106,  หนี้อื่น ๆ,  Others ,2556,0,0,0,0,0,0,0,5008,0,0
65,พิษณุโลก            ,Phitsanulok         ,1,กรุงเทพมหานคร,Bangkok Metropolis,107,  หนี้ในระบบ, Formal sector,2556,229947,279528,31488,264351,569589,119956,32947,185465,113545,97024
65,พิษณุโลก            ,Phitsanulok         ,1,กรุงเทพมหานคร,Bangkok Metropolis,108,  หนี้นอกระบบ, Formal sector,2556,123,917,0,53689,0,11071,39189,1530,1585,91
65,พิษณุโลก            ,Phitsanulok         ,1,กรุงเทพมหานคร,Bangkok Metropolis,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2558,31941,25771,3655,41636,14113,2334,4388,24090,7021,34912
65,พิษณุโลก            ,Phitsanulok         ,1,กรุงเทพมหานคร,Bangkok Metropolis,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2558,0,0,0,31933,144186,0,0,86716,0,24519
65,พิษณุโลก            ,Phitsanulok         ,1,กรุงเทพมหานคร,Bangkok Metropolis,102,  ใช้ในการศึกษา,  Education,2558,0,0,0,798,0,0,0,2287,0,8424
65,พิษณุโลก            ,Phitsanulok         ,1,กรุงเทพมหานคร,Bangkok Metropolis,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2558,55520,61968,14653,62829,504758,213345,84061,146895,48212,46970
65,พิษณุโลก            ,Phitsanulok         ,1,กรุงเทพมหานคร,Bangkok Metropolis,104,  ใช้ในการทำธุรกิจ,  Business,2558,14302,35777,0,153057,756,0,0,6223,0,10704
65,พิษณุโลก            ,Phitsanulok         ,1,กรุงเทพมหานคร,Bangkok Metropolis,105,  ใช้ในการทำเกษตร,  Farming,2558,218566,303206,1794,93757,0,228579,3001,10076,33089,41152
65,พิษณุโลก            ,Phitsanulok         ,1,กรุงเทพมหานคร,Bangkok Metropolis,106,  หนี้อื่น ๆ,  Others ,2558,0,0,0,0,0,0,0,0,0,0
65,พิษณุโลก            ,Phitsanulok         ,1,กรุงเทพมหานคร,Bangkok Metropolis,107,  หนี้ในระบบ, Formal sector,2558,287587,400652,16447,339024,647121,441924,79951,250128,81098,131751
65,พิษณุโลก            ,Phitsanulok         ,1,กรุงเทพมหานคร,Bangkok Metropolis,108,  หนี้นอกระบบ, Formal sector,2558,801,299,0,3350,2579,0,7111,2069,204,18
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2556,65658.32,5633.18,2999.18,58459.69,23412.02,32901.02,4334.95,32246.28,9501.52,29177.93
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2556,3746.6,0,0,14712.3,263330.3,7968.5,0,193.8,0,11237.8
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,102,  ใช้ในการศึกษา,  Education,2556,3595.5,14400.9,0,3088.4,29393,0,0,6012.5,0,0
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2556,131342.4,0,0,75748,183951.4,28828.9,3534.7,39597.4,22482.2,8214.5
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,104,  ใช้ในการทำธุรกิจ,  Business,2556,13572.8,0,0,41415,0,2067.2,1373.3,50.5,2439.5,37.4
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,105,  ใช้ในการทำเกษตร,  Farming,2556,22677.4,69995.7,180013.3,24008.1,0,1004.4,4528.2,4437.4,0,9117
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,106,  หนี้อื่น ๆ,  Others ,2556,0,0,0,0,36318.3,5577.8,0,0,0,8983.7
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,107,  หนี้ในระบบ, Formal sector,2556,172536.5,84396.7,180013.3,156511.4,507780.9,39388.1,8707.4,39338.2,22367.7,35363.8
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,108,  หนี้นอกระบบ, Formal sector,2556,2398.6,0,0,2461.3,5213.1,6059.7,728.7,10953.6,2554.1,2227.6
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2558,77472,7127,2796,36142,16252,28908,2433,26757,22272,24344
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2558,43811.8,15613.9,0,38195.8,208257.1,103590.6,137598.2,23313.2,15617.6,1779.2
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,102,  ใช้ในการศึกษา,  Education,2558,6763.3,0,0,4124.1,0,12281.1,0,1291.2,20.1,3123.8
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2558,48400,54648.8,173748,66447.6,330699.6,73703.4,7008.1,56118.7,46954.8,49037.7
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,104,  ใช้ในการทำธุรกิจ,  Business,2558,3447.8,14814.4,0,74595.2,10666,23.6,0,0,697.2,29749
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,105,  ใช้ในการทำเกษตร,  Farming,2558,47661.6,102329,427914.3,5505.9,9972,9740.2,1682.5,19690.7,23651,13286.2
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,106,  หนี้อื่น ๆ,  Others ,2558,0,0,0,0,0,0,0,561,0,0
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,107,  หนี้ในระบบ, Formal sector,2558,147454.6,171792.2,601662.3,182109.6,548591.9,186347.8,146023.8,94386.1,86042.1,94985
80,นครศรีธรรมราช       ,Nakhon Si Thammarat ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,108,  หนี้นอกระบบ, Formal sector,2558,2630.4,15613.9,0,6759.1,11003.5,12991.2,265,6588.7,898.7,1991
83,ภูเก็ต              ,Phuket              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2556,,,,8617,3386,172,648,14943,,577
83,ภูเก็ต              ,Phuket              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2556,,,,128111,117302,,25005,65810,,97382
83,ภูเก็ต              ,Phuket              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,102,  ใช้ในการศึกษา,  Education,2556,,,,,587,,,5662,,
