ProvinceKey,ProvinceName,ProvinceNameEng,RegionKey,Region,RegionEng,SocioEconomyKey,SocioEconomic,SocioEconomic,SocioEconomicEng,SocioEconomicEng,Year,AvgMonthlyIncome,AvgMonthlyExpense,AvgAmountDebtPerHousehold,PercentageExpenditureToIncome,,,,
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,11,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,Farm operators - Mainly renting land / free,Farm operators - Mainly renting land / free,2556,63331,22324,89916,35.3,,,,
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,12,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,Farm operators - Fishing, Forestry, Agricultural services,Farm operators - Fishing, Forestry, Agricultural services,2556,0,0,0,0
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,20,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,Entrepreneurs for non - agricultural business,Entrepreneurs for non - agricultural business,2556,18643,16415,34644,88.1,,,,
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,30,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,Employees - Professional, technician and manager,Employees - Professional, technician and manager,2556,44738,31130,251638,69.6,,
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,31,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,Employees - Labourers in agriculture, forestry and fishery,Employees - Labourers in agriculture, forestry and fishery,2556,6415,6428,0,100.2,,
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,32,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,Employees - Labourers in logistics, transportation and basic work,Employees - Labourers in logistics, transportation and basic work,2556,19962,19694,74705,98.7,,
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,33,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,Employees - Clerical, sales and services worker,Employees - Clerical, sales and services worker,2556,22613,18996,77586,84,,
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,34,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,Employees - Workers related to production, construction and mining,Employees - Workers related to production, construction and mining,2556,25827,21782,135586,84.3,,
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,40,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,Economically inactive,Economically inactive,2556,16273,14129,35553,86.8,,,,
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,99,เฉลี่ยครัวเรือนทั้งสิ้น,เฉลี่ยครัวเรือนทั้งสิ้น,Average Total Household,Average Total Household,2558,28379,22218,216816,100,,,,
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,10,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,Farm operators - Mainly owning land,Farm operators - Mainly owning land,2558,10398,10350,30000,99.5,,,,
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,11,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,Farm operators - Mainly renting land / free,Farm operators - Mainly renting land / free,2558,58556,24537,435271,41.9,,,,
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,12,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,Farm operators - Fishing, Forestry, Agricultural services,Farm operators - Fishing, Forestry, Agricultural services,2558,18337,18208,7004,99.3
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,20,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,Entrepreneurs for non - agricultural business,Entrepreneurs for non - agricultural business,2558,27135,20045,306125,73.9,,,,
